text,id,
@ManchesterNyx: Some victims are released Others I like to keep Many I break kidnap Mistresses,1.29859E+18, 
@joedyke: MBS’s right hand man allegedly pretended to be a pilot to kidnap a dissident prince,1.29859E+18,
@EmekaNw71110140: One of top #CCP bandits Wang Yi started a political tour in Western Europe  European leaders should ask directly…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18,
@trustin_god: We should and must arm ourselves to stop all these killings,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism Fulani @NGRPresident terrorism is terrorism,1.29859E+18, 
@MattWalshBlog: @SonofNewo2 They are insane We just have to make sure we keep them away from our children,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism Fulani @NGRPresident terrorism is terrorism,1.29859E+18,
@KaluMazi: @SecretsBedard @RichardGrenell RT Nigeria fulani muslim controlled structures enable/pays terrorism.sharing information with…,1.29859E+18, 
@TOCHUKWUNWABIA1: World leaders End Nigeria terrorism government Now support Biafra freedom,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani,1.29859E+18, 
@Johniky5: The day you and your friends begin to call out the murder of the Muslim fulani in kaduna south,1.29859E+18, 
@realDylanAllman: Your shiny badge doesn't give you the right to kidnap people,1.29859E+18,
@NnamdiFans: Terrorist in Nigerian police uniform Daniel Ndukwe Ekea has a hand in the killing and kidnap of IPOB members in Enugu…,1.29859E+18, 
@OkeZion1: Dont forget! Stop eating demonic fulani jihadist cow meat in Biafraland,1.29859E+18,
@STARSFLYZ1: is headed by a Nigerian fulani Muslim man as its president and…,1.29859E+18, 
@ChineduConside2: When last did PoliceNG and NigeriaDss clash with fulani herdsmen and Bokoharam terrorists Killing unarmed Igbo,1.29859E+18, 
@EdehAlexi: #IPOB  onitsha anambra state under the command of mazi nnamdi kanu also joined the solidarity protest to support our brother…,1.29859E+18, 
@ATasteOfAfrica7: The puppets place as eastern governors do not work for the people! They work for the Fulani Nigerian terrorists govern…,1.29859E+18, 
@RaceEastern: What Biafrans needs now is to undermine all their Fulani propped up socio-cultural groups like #Ohanaeze led by @NniaNwodo…,1.29859E+18, 
@Eyeznewworld: Fulani Janjaweed Police has eaten more than they can chew shortly after we found out u were the avatar zaheer n three others attempted to kidnap u luckily ur father lord zuk…,1.29859E+18, 
@hamzhani3: It’s the most common way to kidnap Palestinians they storm our homes at 3am terrorize the whole area break into homes of…,1.29859E+18, 
@EdehAlexi: Thousands of #IPOB members in aba abia state under the command of mazi nnamdi kanu holds a peaceful protest in solidarity wi…,1.29859E+18,
@MaziNnamdiKanu: Oduduwa Amotekun are armed Fulani Miyetti Allah are armed Fulani terror herdsmen are armed Fulani funded Bandits are…,1.29859E+18, 
@ATasteOfAfrica7: The puppets place as eastern governors do not work for the people! They work for the Fulani Nigerian terrorists govern…,1.29859E+18, 
@CinyereA: UK is sponsoring terrorism. Stop the killings and divide your evil terrorist Company Nigeria. Evil people everywhere. #Biafra…,1.29859E+18, 
@ogbelejechikej1: I am very sure that the #Fulani @NigeriaGov does not understand how sacred life is to the Igbo.(Ndubuisi). They also d…,1.29859E+18,
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@MaziNnamdiKanu: The people of Biafra can't continue to be menaced by the Fulani Janjaweed freely slaughtering lives in the British colo…,1.29859E+18, 
@ncheks2005: the fulani inspector General of Police secretly &amp met with him on a different location to discuss the matter later agree…,1.29859E+18, 
@trustin_god: We should and must arm ourselves to stop all these killings,1.29859E+18,
@DavidOl57450723: The fulani herdsmen that are killing people all around our villages when will the zoo Nigeria police and the military…,1.29859E+18, 
@Uncle42066693: I’ve absolutely NO sympathy for any person persons groups directly or indirectly support encourage or masterminding the…,1.29859E+18, 
@NkirukaNistoran: Akintoye to Miyetti Allah: Your ethnic cleansing agenda won't work in Yoruba land Miyetti Allah had claimed that F…,1.29859E+18, 
@Victor35517418: Osetigo Prophet Nnamdi Okwu Kanu warned you people but your jealousy,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18,
@MaziNnamdiKanu: Oduduwa Amotekun are armed Fulani Miyetti Allah are armed Fulani terror herdsmen are armed Fulani funded Bandits are…,1.29859E+18,
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
"Really dystopian to see corporations and media talking about ""diversity"" and Black voices while police kill Black",1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18,
@JustSociety4all: When will the Army Police DSS and SARS clash with the Fulani Herdsmen,1.29859E+18, 
@MazimosesAgbo: Yesterday Fulani terrorists killed yet another man at Ogube Ihube Okigwe in Imo State Biafra land.I hope human…,1.29859E+18,
@ATasteOfAfrica7: Nigerian Federal government will have to come now and kill us all while the world watches. We will now hold up our,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism,1.29859E+18,
@SoreApex: If ur character is anything other than a normal human remember some scientist shit gonna kidnap them for tests SPECIAL REPORT Lanlate How armed ‘herdsmen’ kill kidnap farmers in Oyo community pov sakusa kiyomi will kidnap u,1.29859E+18, 
@4th_diamond: Kidnapped cop found dead in Surigao Del Norte police blame NPA,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@IpobOriaku: What fulani/yoruba @PoliceNG commissioners are doing in Biafranland is unacceptable the other day was in IMO State 70 Biaf…,1.29859E+18,
@ChiomaLoveKanu: This is nigeria police officer taking picture with fulani terrorist with arms but when it comes to armless Biafrans th…,1.29859E+18, 
@NkirukaNistoran: We’re original owners of Southern Kaduna says Hausa-Fulani Imam Kafanchan however asked Kaduna Assembly to enact a l…,1.29859E+18, 
@Xetame: #IPOB volunteers in Aba holds a peaceful protest in solidarity with their Enugu counterparts murdered on Sunday,1.29859E+18, 
@NkirukaNistoran: Akintoye to Miyetti Allah Your ethnic cleansing agenda won't work in Yoruba land Miyetti Allah had claimed that F…,1.29859E+18, 
@JamilaOthman3: My name is Jamila I'm fulani from Adamawa state please since ASUU and FG are not willing to resume our schools retwee…,1.29859E+18, 
@PremiumTimesng: SPECIAL REPORT Lanlate How armed ‘herdsmen’ kill kidnap farmers in Oyo community,1.29859E+18,
@XahraBKumbo: Meet Muhammadu Buhari the first President that promised he'll changed Nigeria in 2 years but 5 years he didn't change any…,1.29859E+18, 
@NkirukaNistoran: World's outcry grows louder as 37 Christians killed so far this Month in Nigeria by Muslim Fulani extremists There wa…,1.29859E+18, 
@MrOdanz: Nigeria hates peaceful protesters. Nigeria brutalizes and murders groups like Shiites and IPPB that protests peacefully But…,1.29859E+18, 
@MirzaRohailBai2: @majorgauravarya Dear madarsa chaap terrorist kidnap him and sell him to your Napak Army.,1.29859E+18,
@ElochukwuOhagi: Take on those calling themselves your leaders. They are your number 1 enemy. They have occupied space in eternal servic…,1.29859E+18, 
@Xetame: That tinubu slave in Lagos called @igbokwe_joe Look at wat he said before he started eating Fulani fruits. Today he can open hi…,1.29859E+18, 
@JohnRMoffitt: Pompeo was in that secret meeting with Trump when an overwhelming number of hands went up and the decision was made to ki…,1.29859E+18, 
@MaziNnamdiKanu: Oduduwa Amotekun are armed Fulani Miyetti Allah are armed Fulani terror herdsmen are armed Fulani funded Bandits are…,1.29859E+18, 
@EgwuEgwuPrince1: BREAKING NEWS HERE ARE BOKOHARAM/FULANI'S TERRORIZING EVERY COMMUNITY STATES NIGERIA SOLDIERS DSS SARS,1.29859E+18, 
@EdoIpob: This is nigeria police officer taking picture with fulani terrorist with arms but when it comes to armless Biafrans they will…,1.29859E+18, 
@DejiAdesogan: Operation Sahel Sanity of the Nigerian Army conducted a successful raid operation of an illegal mining site in Bukuyyum L…,1.29859E+18, 
@biafra4ever: We have been telling the world about the activities of the #British sponsored Fulani terrorists in Nigga-area and they're…,1.29859E+18,
@greggutfeld: @AriFleischer DNC had a convicted murderer who raped and tortured a kidnap victim on their roster the media dutifully,1.29859E+18, 
@RaceEastern: It's foolish for any Igbo to shouting #Ozoemena when Fulani terrorists are killing them since 1970 without letting up,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@IchidaOdum: Very shocking concern on today's  #Biafrans to #British daily Killingsof #Biafra/#Christians by his allied Arab Islamics in…,1.29859E+18, 
@ChineduConside2: When last did @PoliceNG and @NigeriaDss clash with fulani herdsmen and Bokoharam terrorists. Killing unarmed Igbo/Biaf…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@EdehAlexi: Thousands of #IPOB members in aba abia state under the command of mazi nnamdi kanu holds a peaceful protest in solidarity wi…,1.29859E+18, 
@GiggleQueen2018: You kidnap souls feeding off their light Eventually they will break free story in twelve,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@twojays1974: @GlennWool BMX Bandits was a movie,1.29859E+18, 
@u_nwaigwe: What do you expect from them if not what their doing now. They don't want any truth to be said because they are #Terrorist.…,1.29859E+18, 
@oluchristty: DEAR IGBO LEADERS FULANI  IS DOING  WHAT IS BEST FOR THEM AND THEIR PEOPLE WHEN WILL YOU START TO DO WHAT IS BEST FOR YO…,1.29859E+18, 
@rezaparchizadeh: Security service says Tehran and its proxies gave training money and direction to Palestinians who planned to carry…,1.29859E+18, 
@RaceEastern: It's foolish for any Igbo to shouting #Ozoemena when Fulani terrorists are killing them since 1970 without letting up. Stu…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18,
@AzaIpob: #WE are putin D world on notice ugwunagbo local government is under siege now suspected  members of isis #BokoHaram and f…,1.29859E+18, 
@IpobosisiomaLga: The Idiotic politicians from Biafraland are talking about 2023 Igbo presidency while the Fulani's that promised them…,1.29859E+18, 
@MalachyOdo1: Asked my friend who's a DSS official in Enugu why they've never clashed with Fulani herdsmen and he just started laughing…,1.29859E+18, 
@MachuksO: Ethnics cleansing is terrorism,1.29859E+18, 
@SecPompeo: UN appointment of a Fulani origin as a representative of the organization in Nigeria is a conspiracy aimed at help…,1.29859E+18, 
@UmuodeZone: That tinubu slave in Lagos called @igbokwe_joe Look at wat he said before he started eating Fulani fruits. Today he can ope…,1.29859E+18, 
@IpobosisiomaLga: State sponsored terrorism is terrorism Fulani NGRPresident terrorism is terrorism policeng terrorism is terrorism…,1.29859E+18, 
@JustSociety4all: John Momoh of Channels Television the official voice and image maker for the Fulani Herdsmen has been rewarded by Mu…,1.29859E+18, 
@henryshield: - Negotiate and dine with armed bandits in the North Shoot South East youths for having a peaceful meeting Please…,1.29859E+18, 
@XahraBKumbo: Meet Muhammadu Buhari the first President that promised he'll changed Nigeria in 2 years but 5 years he didn't change any…,1.29859E+18, 
@RaceEastern: We in IPOB strongly reject NniaNwodo his Ohanaeze the governors and other political elites' #DEPOSITS in Igbo land.…,1.29859E+18, 
@Laviina1990: Heb je die met Hale Berry gezien Kidnap Of Obssessd Asking this question is like asking when children and parents will engage in armed battle against themselves,1.29859E+18,
@ICOffenderWaifu: ICOffender I_Make_Lemonade Let's kidnap Malaka waifu notices this isn't dm... sheeeet,1.29859E+18, 
@MarkOnyewuenyi: Bunch of Fulani slaves,1.29859E+18, 
@OkeZion1: Dear president Nana kufo of Ghana the man in this picture is jihadist Ahmed Nasir el rufai he is the czar of d jihadist fulan…,1.29859E+18,
@joedyke: MBS’s right hand man allegedly pretended to be a pilot to kidnap a dissident prince,1.29859E+18, 
@PremiumTimesng: SPECIAL REPORT: Lanlate: How armed herdsmen kill kidnap farmers in Oyo community Happy Birthday to Sean Connery Time Bandits was one of the few films that let me and my brother really connect w…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@oluchristty: How can we be one country with different judicial systems Support #BiafraExit that's the only solution to end Fulani te…,1.29859E+18, 
@XahraBKumbo: Meet Muhammadu Buhari the first President that promised he'll changed Nigeria in 2 years but 5 years he didn't change any…,1.29859E+18, 
@JohnCleese: Happy 90th birthday to my Time Bandits co-star Sir Sean Connery! Here's to many more young man,1.29859E+18, 
@DejiAdesogan: The Nigerian Army has finally captured the dreaded Ottu forest bandits hideouts along Abuja-Lokoja expressway.…,1.29859E+18,
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@FreeAllPeople4: Is this not child abuse Understandably fulani does not know what that is,1.29859E+18, 
@proudpagan_: Sati was a tradition where a widow gave up her body in the fire after…,1.29859E+18, 
@StateDept: Nigeria is a terrorist state…,1.29859E+18, 
@biafra4ever: Has anybody ever asked Why should Britain dt gave #Biafrans Christianity go to arm Fulani Islamic terrorists to kill d s…,1.29859E+18, 
@Tungwoso: @GREATBritain does it mean that Christianity is a scam What is the essence of Christianity in our land Pls answer…,1.29859E+18, 
@biafra4ever: The four most deadly terror groups in the world are owned by…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@RealmaziChinon2: SPECIAL REPORT Lanlate How armed ‘herdsmen’ kill kidnap farmers in Oyo community,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism SPECIAL REPORT Lanlate How armed ‘herdsmen’ kill kidnap farmers in Oyo community,1.29859E+18,
@Xetame: That tinubu slave in Lagos called @igbokwe_joe Look at wat he said before he started eating Fulani fruits. Today he can open hi…,1.29859E+18, 
@C_Oranye: StateDept The SE SS SW look 4wd to breaking away from the murderous fulanis Now the Middle Ebonyi State Governor David Umahi Calls For The Immediate Creation Of Special Courts To Speedily Prosecute And C…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@akindersgarten: @Tonja_SWH @SaphireSlice the bill made it easy to unlawfully kidnap American children from their loving families withou…,1.29859E+18, 
@DejiAdesogan: BREAKING: The Nigerian Army has finally captured the dreaded Ottu forest bandits hideouts along Abuja-Lokoja expressway.…,1.29859E+18, 
@wwwhandcuffcouk: if you plan to kidnap someone for the night make sure you gag them properly as the last thing you need is to be wo…,1.29859E+18, 
@Tunisianguy2: @Ydoc94 @Susan40370948 @Kenny_Sowellfan @RealCandaceO So how am I lying You guys are mixed nevertheless But Fulani herdsmen can rape our w…,1.29859E+18, 
@IpobosisiomaLga: State sponsored terrorism is terrorism Fulani NGRPresident terrorism is terrorism policeng terrorism is terrorism…,1.29859E+18,
@JamilaOthman3: My name is Jamila I'm fulani from Adamawa state please since ASUU and FG are not willing to resume our schools,1.29859E+18, 
@ncheks2005: the fulani inspector General of Police secretly &amp met with him on a different location to discuss the matter later agree…,1.29859E+18, 
@MaziNnamdiKanu: The people of Biafra can't continue to be menaced by the Fulani Janjaweed freely slaughtering lives in the British colo…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18, 
@Xetame: That tinubu slave in Lagos called @igbokwe_joe Look at wat he said before he started eating Fulani fruits. Today he can open hi…,1.29859E+18, 
@VoiceOfAFO: @MaziNnamdiKanu @NGRPresident @PoliceNG @DefenceInfoNG @UKinNigeria @SecPompeo @USinNigeria @OpenDoors @AmnestyUK @SkyNews…,1.29859E+18, 
@Abiastatetweet1: Thousands of Christian have been slaughtered in Nigeria by Fulani Government they went free Since the World Powers…,1.29859E+18, 
@DejiAdesogan: BREAKING: The Nigerian Army has finally captured the dreaded Ottu forest bandits hideouts along Abuja-Lokoja expressway,1.29859E+18, 
@OnovoOgechukwu: @MaziNnamdiKanu If the price is death for all we hold dear. We must defend ourselves against genocide orchestrated by,1.29859E+18, 
@PremiumTimesng: SPECIAL REPORT Lanlate How armed ‘herdsmen’ kill kidnap farmers in Oyo community,1.29859E+18, 
@MaziNnamdiKanu: your collective silence betray your Stop thinking that #EmeneMassacre was planned by the Fulani and Igbo leaders. Stop giving slaves what they don't ha…,1.29859E+18, 
@IpobosisiomaLga: State sponsored terrorism is terrorism Fulani terrorism is terrorism…,1.29859E+18, 
@BernieSanders: Do not defend all the bandits and criminals who threaten the police whatever color they are otherw…,1.29859E+18, 
@UmuodeZone: IPOB volunteers in Aba holds a peaceful protest in solidarity with their Enugu counterparts murdered on Sunday,1.29859E+18, 
@FBIMilwaukee: Today is #MissingChildrensDay 7 year old Alexis Patterson of Milwaukee was last seen her way to scho…,1.29859E+18, 
@uki_yoo: Just another one of the Bandish Bandits Music Appreciation Tweet The intensity &amp; emotion this scene and Song here had Made m…,1.29859E+18, 
@IchidaOdum: Very shocking concern on today's  #Biafrans to #British daily Killingsof #Biafra/#Christians by his allied Arab Islamics in…,1.29859E+18, 
@FBIMilwaukee: Monday May 25th is National #MissingChildrensDay.7 year old Alexis Patterson of Milwaukee was last seen her w…,1.29859E+18, 
@MaziNnamdiKanu: State terrorism is terrorism. Fulani terrorism is terrorism. Fulani @NGRPresident terrorism is terrorism. @PoliceNG ter…,1.29859E+18,
@NkirukaNistoran: Angry reactions in Enugu as police frees Fulani herdsmen-kidnappers The kidnappers had on Friday evening abducted fo…,1.29859E+18, 
@Helper37216548: Fulani Herdmen with Cows have their own Ak47 moving up and down in BIAFRA LAND and nobody have stop them or ask them wh…,1.29859E+18, 
@Xetame: That tinubu slave in Lagos called @igbokwe_joe Look at wat he said before he started eating Fulani fruits. Today he can open hi…,1.29859E+18, 
@Abiastatetweet1: Thousands of Christian have been slaughtered in Nigeria by Fulani Government &amp they went free Since the World Powers…,1.29859E+18, 
@MaziNnamdiKanu: Oduduwa Amotekun are armed Fulani Miyetti Allah are armed Fulani terror herdsmen are armed Fulani funded Bandits are…,1.29859E+18, 
@yo__itsbam: Good morning Kings Delivery way this is my hustle please patronize me For your quality fabrics kaftans African HELLO ENUGU DIOCESE (CHRISTIANS) ENUGU STATE HOW BODY CHICKENS HAVE COME HOME TO ROAST DUE TO YOUR COTTECTIVE…,1.29859E+18, 
@MalachyOdo1: not needed Fulani man swallowed sweet,1.29859E+18,
